datetime,temp_avg,hum_avg,pressure_avg,rain
10-01-2002,13.29166667,71.91666667,1019.291667,0
11-01-2002,15.62093912,58.70079008,1015.166667,0
12-01-2002,16.68181818,55.45454545,1013.818182,0
13-01-2002,17.85213623,55.53789504,1012.458333,0
14-01-2002,18.29166667,54.33333333,1010.166667,0
15-01-2002,15.53805078,68.67637924,1010.4,1
16-01-2002,14.95833333,81.41666667,1013.041667,0
17-01-2002,14.75,78.66666667,1012.083333,1
18-01-2002,15.1438029,79.16289504,1012.208333,1
19-01-2002,14.18181818,67.77272727,1014.363636,0
20-01-2002,13.95454545,56.40909091,1016.409091,0
21-01-2002,14.17738813,55.12813463,1015.318182,0
22-01-2002,12.18181818,63.54545455,1014.272727,0
23-01-2002,12.33333333,62.58333333,1014.458333,0
24-01-2002,13.7826087,55.08695652,1047.652174,0
25-01-2002,17.20833333,53.79166667,1011.458333,0
26-01-2002,16.08695652,57.26086957,1011.173913,0
27-01-2002,12.75,69.79166667,1013.458333,1
28-01-2002,13.06046956,68.24622837,1017.375,0
29-01-2002,12.86956522,63.08695652,1019.913043,0
30-01-2002,13.2173913,59.69565217,1019.086957,0
31-01-2002,14.8938029,52.03789504,1019.333333,0
01-02-2002,14.54166667,53.54166667,1019,0
02-02-2002,15.72713623,53.5795617,1017.333333,0
03-02-2002,12.95652174,52.91304348,1016.695652,0
04-02-2002,14.85805078,50.63637924,1015.56,0
05-02-2002,15.34782609,56,1014.043478,0
06-02-2002,17.47826087,49.86956522,1011.913043,0
07-02-2002,16.95454545,46.40909091,1012.409091,0
08-02-2002,13.60869565,59.56521739,1015.391304,0
09-02-2002,13.57805078,43.03637924,1019.04,0
10-02-2002,14.65217391,47,1016.869565,0
11-02-2002,12.85805078,75.67275847,1014.36,1
12-02-2002,14.23701172,72.12649917,1020.73913,0
13-02-2002,14.75,64.66666667,1019.25,0
14-02-2002,15.66666667,62.58333333,1018,0
15-02-2002,16.86956522,63.52173913,1016.434783,0
16-02-2002,19.29166667,55.54166667,1015.25,0
17-02-2002,21,56.125,1016.708333,0
18-02-2002,22.69565217,52.2173913,1018.73913,0
19-02-2002,21.77272727,46.95454545,1017.772727,0
20-02-2002,19.66666667,49.125,1016.125,0
21-02-2002,22.52173913,45.13043478,1016.043478,0
22-02-2002,24.26086957,42.86956522,1016.652174,0
23-02-2002,19.40909091,46.63636364,1017.227273,0
24-02-2002,19,53.25,1014.875,1
25-02-2002,18.34782609,53.34782609,1017.391304,0
26-02-2002,17.95833333,58.66666667,1016.416667,0
27-02-2002,19.29166667,53.95833333,1013.958333,0
28-02-2002,20.625,49.08333333,1012.5,0
01-03-2002,22.29166667,47.04166667,1010.625,0
02-03-2002,16.66666667,69.33333333,1011.416667,1
03-03-2002,17.625,54.91666667,1014.541667,0
04-03-2002,19.47402343,47.03560704,1012.73913,0
05-03-2002,19.91260579,43.65912341,1013.333333,0
06-03-2002,20,40.08333333,1012.916667,0
07-03-2002,21.5,42.58333333,1011.75,0
08-03-2002,22.91666667,39.33333333,1012,0
09-03-2002,24.125,51.625,1012.583333,0
10-03-2002,22.95454545,51.09090909,1015.363636,0
11-03-2002,20.91304348,51.34782609,975.3478261,0
12-03-2002,22.65217391,47.13043478,1014.73913,0
13-03-2002,23.34782609,42.34782609,1015.173913,0
14-03-2002,22.54166667,44.29166667,1013.291667,0
15-03-2002,23.43478261,42.56521739,1011.782609,0
16-03-2002,25,37.34782609,1010.521739,0
17-03-2002,25.08333333,40.20833333,1011.791667,0
18-03-2002,26,45.26086957,1014.043478,0
19-03-2002,26.95652174,45.56521739,1013.391304,0
20-03-2002,27.72713623,40.78789504,1010.916667,0
21-03-2002,27.18546956,37.74622837,1008.708333,0
22-03-2002,28.20833333,37.08333333,1007.416667,0
23-03-2002,27.5,40.83333333,1005.458333,0
24-03-2002,29.625,32.58333333,1002.166667,0
25-03-2002,27.5,42.04166667,1003.916667,0
26-03-2002,28,41.25,1007.166667,0
27-03-2002,26.52173913,38.04347826,1009,0
28-03-2002,25.79166667,35.66666667,1009.041667,0
29-03-2002,27.66666667,33.875,1009.541667,0
30-03-2002,29.45833333,28.33333333,1008.333333,0
31-03-2002,31.33333333,29.20833333,1007.958333,0
01-04-2002,28.95652174,43.56521739,1008.304348,0
02-04-2002,28.13043478,38.69565217,1008,0
03-04-2002,27.04166667,30.04166667,1007.75,0
04-04-2002,29.91666667,23.16666667,1006.875,0
05-04-2002,31.91304348,25,1398.913043,0
06-04-2002,33.08333333,31.25,1008.041667,0
07-04-2002,30.2173913,34.56521739,1009.782609,0
08-04-2002,28.58333333,35.75,1009.625,0
09-04-2002,29.04166667,32.91666667,1007.833333,0
10-04-2002,28.0952381,29.66666667,1005.904762,0
11-04-2002,30.70833333,24.45833333,1006.916667,0
12-04-2002,32.16666667,21.45833333,1009.041667,0
13-04-2002,31.54166667,32.375,1008.666667,0
14-04-2002,33.5,26.16666667,1005.916667,0
15-04-2002,33.79166667,26.25,1006.375,0
16-04-2002,32.83333333,21.16666667,1005.5,0
17-04-2002,32.66666667,25,1006.125,0
18-04-2002,33.86363636,20.86363636,1004.909091,0
19-04-2002,29.58333333,25.66666667,1005.916667,0
20-04-2002,36.26086957,16.43478261,1006.304348,0
21-04-2002,35.54166667,17.08333333,1003.041667,0
22-04-2002,35.81046956,18.49622837,1002,0
23-04-2002,35.29166667,27.29166667,1003.083333,0
24-04-2002,33.52173913,40,1003.043478,0
25-04-2002,31.95833333,37.58333333,1002.166667,0
26-04-2002,30.25,28.95833333,1005.791667,0
27-04-2002,34.69565217,20.2173913,1002.434783,0
28-04-2002,34.58333333,19.70833333,1000.75,0
29-04-2002,32.80952381,19.80952381,1003.380952,0
30-04-2002,33.83333333,17.16666667,1002.5,0
01-05-2002,32.70833333,36.625,1002,0
02-05-2002,33.28,42,1003.48,1
03-05-2002,35,27.875,1005,0
04-05-2002,36.54166667,19,1002.708333,0
05-05-2002,35.75,23.91666667,1001.041667,0
06-05-2002,36.20833333,26.54166667,1000.333333,0
07-05-2002,34.5,41.25,1002.083333,0
08-05-2002,37.26315789,22.57894737,1001.421053,0
09-05-2002,38.66666667,14.625,1002.416667,0
10-05-2002,37.93266389,18.6482383,1000.043478,0
11-05-2002,37.45833333,15.20833333,996.625,0
12-05-2002,38.375,21.20833333,997.7083333,0
13-05-2002,37.91304348,33.69565217,1000.478261,0
14-05-2002,38.66666667,37.375,1001.041667,0
15-05-2002,36.93546956,45.03789504,1001.625,0
16-05-2002,36.29166667,45.125,1000.333333,0
17-05-2002,38.2173913,20.60869565,996.9565217,0
18-05-2002,39.43478261,13.82608696,992.0434783,0
19-05-2002,38.45833333,18.58333333,991.125,0
20-05-2002,38.27777778,15.22222222,993.8333333,0
21-05-2002,34.86363636,18.59090909,999,0
22-05-2002,37.54166667,13.45833333,1000.416667,0
23-05-2002,38.875,20.08333333,1002.166667,0
24-05-2002,38.79166667,24.375,1001.25,0
25-05-2002,32.04347826,46.69565217,1002.304348,1
26-05-2002,29.91304348,57.08695652,1001.608696,0
27-05-2002,29.5,59.79166667,1000.583333,1
28-05-2002,27.69565217,63.04347826,1003.565217,1
29-05-2002,26.41666667,73.91666667,1005.75,1
30-05-2002,30.91666667,60.91666667,1005.291667,0
31-05-2002,33.04166667,53.75,1004.416667,0
01-06-2002,29.45833333,61.41666667,1003.458333,1
02-06-2002,32.43478261,47.56521739,1003,0
03-06-2002,32.33333333,49.08333333,1002,0
04-06-2002,34.79166667,37.875,1001.083333,0
05-06-2002,34,41,962.4166667,1
06-06-2002,35.20833333,47.125,998.7083333,0
07-06-2002,34.47826087,53.7826087,998.3043478,1
08-06-2002,36.7688029,35.3295617,960.5833333,0
09-06-2002,37.125,35.16666667,998.8333333,0
10-06-2002,37.08695652,36.65217391,1000.130435,0
11-06-2002,36.25,47.58333333,999.625,0
12-06-2002,33.34782609,54.7826087,999.6521739,0
13-06-2002,35.43546956,48.4545617,997.5416667,0
14-06-2002,34.75,39.875,997,0
15-06-2002,36.625,36.875,997.375,0
16-06-2002,32.97713623,47.66289504,999.9583333,0
17-06-2002,33.41666667,52.29166667,1001.291667,0
18-06-2002,34.73913043,44.60869565,998.6086957,0
19-06-2002,33.125,54.29166667,998.6666667,1
20-06-2002,33.55,48.8,996.75,0
21-06-2002,36.75,41.79166667,995.125,0
22-06-2002,37.43478261,42.08695652,995.0869565,0
23-06-2002,36.41666667,50.41666667,999.0416667,0
24-06-2002,29.58333333,74.875,1001.166667,1
25-06-2002,33.70833333,59.20833333,1000.666667,1
26-06-2002,33.54166667,54.45833333,1001.5,0
27-06-2002,30.85714286,66.95238095,1003.190476,0
28-06-2002,32.375,64.375,1002.416667,0
29-06-2002,32.91666667,65.20833333,1000.416667,0
30-06-2002,34.625,55.83333333,997.9583333,0
01-07-2002,36.01962041,44.73519482,996.6956522,0
02-07-2002,36.90909091,42.18181818,997.3636364,0
03-07-2002,36.41666667,44.41666667,997.2083333,0
04-07-2002,36.20833333,43.91666667,997.375,0
05-07-2002,32.56521739,57.08302091,999.8695652,1
06-07-2002,34.33333333,55.70833333,999.25,1
07-07-2002,35.66666667,43.20833333,997.4583333,0
08-07-2002,36.125,39.79166667,998.125,0
09-07-2002,36,41,998.4166667,0
10-07-2002,35.95833333,37.5,998.0416667,0
11-07-2002,36.52173913,38.17391304,996.6086957,0
12-07-2002,36.34782609,37,999.173913,0
13-07-2002,36.79166667,35.70833333,999,0
14-07-2002,36.82608696,34.56521739,998.9130435,0
15-07-2002,36.54166667,39.70833333,999.7916667,0
16-07-2002,36.35213623,38.87122837,1000.5,0
17-07-2002,35.40909091,46.77272727,1001.045455,0
18-07-2002,34.54166667,54.33333333,1001.791667,0
19-07-2002,33.17391304,63.56521739,1000.478261,1
20-07-2002,34.125,53.875,997.7083333,1
21-07-2002,35.04166667,43.20833333,996.5,0
22-07-2002,34.375,42.625,997.9583333,0
23-07-2002,34.62831606,43.30041221,956.9565217,0
24-07-2002,35.04166667,41.91666667,1415.875,0
25-07-2002,34.75,45.625,999.2083333,0
26-07-2002,34.58333333,43.375,999.2916667,0
27-07-2002,35.43478261,42.39130435,999.2173913,0
28-07-2002,35.79166667,44.91666667,1001.041667,0
29-07-2002,35.35213623,46.3295617,999.0416667,0
30-07-2002,35.75,47.08333333,998.625,0
31-07-2002,32.33333333,62.45833333,1000.25,1
01-08-2002,32.91666667,64.875,1001.333333,0
02-08-2002,32.82608696,64.2173913,1000.434783,0
03-08-2002,31.47826087,70.26086957,999.9565217,0
04-08-2002,29.70833333,78,1000.25,1
05-08-2002,31.875,67.70833333,999.1666667,0
06-08-2002,29.58333333,79.625,999.75,1
07-08-2002,33.47826087,63.7826087,999.9130435,0
08-08-2002,31.95652174,70.86956522,998.6956522,1
09-08-2002,31.68181818,70.31818182,997.6818182,1
10-08-2002,32.17647059,65.05882353,998.5882353,1
11-08-2002,30.37093912,66.74245674,998.375,0
12-08-2002,27.08333333,89.04166667,998.0833333,1
13-08-2002,27.59610156,83.91275847,1000.32,1
14-08-2002,29.25,81.58333333,999.9166667,0
15-08-2002,30.5,77.91666667,999.2083333,1
16-08-2002,32.12093912,65.74245674,998.4583333,0
17-08-2002,32.68546956,67.66289504,997.5,0
18-08-2002,30.53760579,69.95079008,999.6666667,0
19-08-2002,32.58333333,66.875,1001,0
20-08-2002,33.33333333,57.41666667,999.125,0
21-08-2002,29.27272727,71.54545455,1002.545455,1
22-08-2002,29.22222222,72,1005.277778,1
23-08-2002,25.45126948,57.90948091,1014,0
24-08-2002,28.07521158,73.98491349,1006.5,0
25-08-2002,29.45833333,76.16666667,1006.666667,1
26-08-2002,30.86956522,62.26086957,1006.347826,0
27-08-2002,29.04166667,74.33333333,1381.041667,1
28-08-2002,31.43478261,65.2173913,1040.695652,0
29-08-2002,26.875,87.95833333,1007,1
30-08-2002,30.58333333,72.41666667,968.375,0
31-08-2002,30.56046956,70.16289504,1005.541667,0
01-09-2002,31.04166667,67.91666667,1006.375,0
02-09-2002,30.49788128,70.47432526,1006.043478,0
03-09-2002,28.08333333,80.16666667,1004.875,1
04-09-2002,27.66666667,80.25,1004.083333,1
05-09-2002,29.22222222,69.27777778,1004.5,0
06-09-2002,25.45126948,57.90948091,1014,0
07-09-2002,24.33333333,91.5,1004.333333,0
08-09-2002,26.72713623,78.3295617,1004.333333,0
09-09-2002,28.625,70.83333333,1004.375,1
10-09-2002,26.84570737,77.6482383,1005.043478,1
11-09-2002,26.29166667,77,1005.583333,0
12-09-2002,24.79166667,91.78789504,1005.208333,1
13-09-2002,24.73805078,88.59637924,1005.88,1
14-09-2002,29.04166667,72.83333333,1007.833333,0
15-09-2002,28.66666667,70.75,1007.083333,0
16-09-2002,29.13043478,73,1006.043478,1
17-09-2002,29.08333333,71.16666667,1006.708333,0
18-09-2002,29.16666667,62.58333333,1009.083333,1
19-09-2002,29.2173913,59.7826087,1010.956522,0
20-09-2002,29.06309867,63.99606439,1009.956522,0
21-09-2002,29.375,66,1008.041667,0
22-09-2002,28.88918563,72.69171656,1008.217391,0
23-09-2002,29.13043478,71.82608696,1006.608696,0
24-09-2002,29.95833333,62.625,1005.166667,0
25-09-2002,28.47713623,62.24622837,1007.583333,0
26-09-2002,28.65217391,52,1008.695652,0
27-09-2002,28.5188029,57.3295617,1008.833333,0
28-09-2002,29.5,58.59090909,963.4090909,0
29-09-2002,29.16666667,55.83333333,1043.125,0
30-09-2002,27.77805078,53.39637924,1009.6,0
01-10-2002,27.79166667,49.95833333,1010.541667,0
02-10-2002,28.72284268,45.71904372,1010.5,0
03-10-2002,29.18546956,43.66289504,1008.958333,0
04-10-2002,29.53760579,47.28412341,967.5,0
05-10-2002,30.08333333,48.29166667,1009.958333,0
06-10-2002,29.26086957,50.95652174,1011.26087,0
07-10-2002,29,55.33333333,1012,0
08-10-2002,27.56046956,62.7045617,1012.875,0
09-10-2002,28.26086957,58.13043478,1013.173913,0
10-10-2002,28.30434783,61.60869565,1013.521739,0
11-10-2002,28.29166667,61.875,1010.291667,0
12-10-2002,26.60869565,59.08695652,1008.478261,1
13-10-2002,25.79166667,62.41666667,1010.875,0
14-10-2002,27.45833333,61.20833333,1011,0
15-10-2002,27.91666667,59.375,1011.541667,0
16-10-2002,28.41666667,59.25,1010.708333,0
17-10-2002,27.71610156,59.75275847,973.08,0
18-10-2002,26.99576256,66.94865051,1268.434783,0
19-10-2002,26.60213623,60.37122837,1008.333333,0
20-10-2002,27.77272727,58.13636364,1009.727273,0
21-10-2002,27.56,61.08,1010.32,0
22-10-2002,25.26086957,56.52173913,1011.173913,0
23-10-2002,24.31046956,49.24622837,1011.666667,0
24-10-2002,24.125,52.79166667,1013.291667,0
25-10-2002,24.66666667,47.5,1014,0
26-10-2002,25.1438029,47.7045617,1013.333333,0
27-10-2002,25.40909091,47.22727273,1010.454545,0
28-10-2002,26.08695652,47.43478261,1008.826087,0
29-10-2002,26.5,49.125,1009.75,0
30-10-2002,25.75,55.54166667,1011.625,0
31-10-2002,25.47713623,58.66289504,930.3333333,0
01-11-2002,25.25805078,57.47637924,941,0
02-11-2002,25.1438029,53.74622837,1015.041667,0
03-11-2002,24.22713623,54.91289504,1015.25,0
04-11-2002,23.66666667,56.41666667,1014.916667,0
05-11-2002,24.18929602,55.11862794,1014.130435,0
06-11-2002,23.41666667,60.5,1014.833333,0
07-11-2002,23.45833333,57.5,1016.583333,0
08-11-2002,23.20833333,62.66666667,1016.458333,0
09-11-2002,22.59090909,64.72727273,1018.181818,0
10-11-2002,22.9750577,53.22315822,1013.863636,0
11-11-2002,22.65217391,54.26086957,1012.826087,0
12-11-2002,20.25,69.83333333,1012.75,1
13-11-2002,21,62.7826087,1013.130435,0
14-11-2002,20.125,58.25,1011.916667,0
15-11-2002,20.91304348,52.34782609,1013.913043,0
16-11-2002,21.52,50.56,1014.52,0
17-11-2002,21.79166667,54.08333333,1014.625,0
18-11-2002,21.83333333,53.79166667,1013.333333,0
19-11-2002,22.58333333,45.75,1011.875,0
20-11-2002,20.5,49,1050.625,0
21-11-2002,20.65217391,44.86956522,1015.695652,0
22-11-2002,19.47826087,48.13043478,1014.434783,0
23-11-2002,20.69565217,43.39130435,1013.26087,0
24-11-2002,19.2688029,52.3295617,1012.25,0
25-11-2002,19.83333333,44.25,1011.791667,0
26-11-2002,18.77272727,44.36363636,1013.863636,0
27-11-2002,18.45833333,42.29166667,1015.5,0
28-11-2002,18.25,43.25,1016.708333,0
29-11-2002,17,48.33333333,1016,0
30-11-2002,17.125,50.54166667,1014.458333,0
01-12-2002,17,50.41666667,1014.625,0
02-12-2002,16.29166667,54.45833333,1015.916667,0
03-12-2002,17.24,46.04,1015.8,0
04-12-2002,17.7826087,46.2173913,1015.652174,0
05-12-2002,18.2173913,48.04347826,1015.304348,0
06-12-2002,18.30434783,50.26086957,1016.347826,0
07-12-2002,19.97713623,46.28789504,1016.75,0
08-12-2002,18.70833333,49.375,1017.708333,0
09-12-2002,15.33333333,53.78789504,1017.416667,0
10-12-2002,15,49,1016.833333,0
11-12-2002,18,41.54545455,1018.681818,0
12-12-2002,17.45833333,53.66666667,1020.375,0
13-12-2002,16.4,56.48,1020.4,0
14-12-2002,18.51750169,49.38343312,1018.565217,0
15-12-2002,18.08333333,52.58333333,1016.916667,0
16-12-2002,19.0188029,55.66289504,1016.166667,0
17-12-2002,19.08333333,61.25,1013.541667,0
18-12-2002,19.66666667,57.04166667,1011.541667,0
19-12-2002,20.44,59.6,1010.84,0
20-12-2002,19.52173913,62.91304348,1011.478261,0
21-12-2002,17.79166667,57.375,1012.458333,0
22-12-2002,17.54166667,61.70833333,1014.25,0
23-12-2002,16.33333333,71.41666667,1013.75,0
24-12-2002,14.41805078,84.43637924,1013.12,1
25-12-2002,15.70833333,76.75,1015.208333,0
26-12-2002,14.06046956,89.49622837,1016.791667,0
27-12-2002,14.47826087,73.56521739,1015.73913,0
28-12-2002,13.22727273,69.5,1015.090909,0
29-12-2002,14.91304348,62.30434783,1015.826087,0
30-12-2002,14.66666667,69.04166667,1014.666667,1
31-12-2002,10.5,92.41666667,1013.25,1
01-01-2003,12.18546956,88.49622837,1019.083333,0
02-01-2003,12.89805078,85.63637924,1020.72,0
03-01-2003,12.77837126,79.99212877,1020.434783,0
04-01-2003,11.16666667,76.05555556,1019.555556,0
05-01-2003,25.45126948,57.90948091,1014,0
06-01-2003,8.125,100,1020.125,0
07-01-2003,8.695652174,87.95652174,1020.347826,0
08-01-2003,8.541666667,86.33333333,1019.125,0
09-01-2003,9.791666667,82.5,1020.541667,0
10-01-2003,7.47826087,91.56521739,1020.434783,0
11-01-2003,8.778050779,88.11637924,1019.88,0
12-01-2003,9.375,83.375,1020.541667,0
13-01-2003,9.833333333,79.83333333,1020.25,0
14-01-2003,9.086956522,83.52173913,1020.304348,0
15-01-2003,10.13043478,82.86956522,1021.869565,0
16-01-2003,8.68,92.48,1019.72,0
17-01-2003,10.34782609,90.13043478,1020.434783,0
18-01-2003,9.869565217,89.43478261,1021.130435,0
19-01-2003,8.875,94.16666667,1019,0
20-01-2003,7.826086957,92.30434783,1017.913043,0
21-01-2003,8.875,84.08333333,1016.333333,0
22-01-2003,13.25,67.125,1013.5,0
23-01-2003,16.40909091,66.72727273,1010.909091,0
24-01-2003,15.54166667,66,1010.541667,0
25-01-2003,16.83333333,60.66666667,1014.208333,0
26-01-2003,18.70833333,60.5,1015.5,0
27-01-2003,18.125,76.58333333,1014.958333,1
28-01-2003,15.95833333,87.625,1016.041667,1
29-01-2003,16.82608696,85.56521739,1016.217391,0
30-01-2003,16.04166667,82.33333333,1013.625,1
31-01-2003,13.94444444,94.33333333,1012.111111,1
01-02-2003,13.8,98.8,1021,0
02-02-2003,13.84,88.72,1021.16,0
03-02-2003,13.66666667,79.14285714,1019.190476,0
04-02-2003,14.17391304,73.69565217,1018.608696,0
05-02-2003,15.125,72.91666667,989.4333333,0
06-02-2003,16.875,66.20833333,1014.625,0
07-02-2003,18.58333333,70.875,1011.666667,0
08-02-2003,17.95652174,74.91304348,1012.434783,0
09-02-2003,15.54166667,63.45833333,1013.708333,0
10-02-2003,14.95833333,61.33333333,1014.833333,0
11-02-2003,15.17391304,59.17391304,1015.26087,0
12-02-2003,15.45833333,71.20833333,1014.916667,0
13-02-2003,17.04166667,63.5,1013.375,0
14-02-2003,18.33333333,61.95833333,1013.791667,0
15-02-2003,20.16666667,57.16666667,1014.541667,0
16-02-2003,21.30434783,57.60869565,1014.217391,0
17-02-2003,19.58333333,67.625,1011.25,1
18-02-2003,18.10213623,81.87122837,1007.833333,1
19-02-2003,16.58333333,64.04166667,1011.875,0
20-02-2003,17.04166667,59,1017.583333,0
21-02-2003,16.27272727,67.22727273,1016.863636,0
22-02-2003,18.35213623,67.24622837,1015.375,0
23-02-2003,21.08695652,61.65217391,1014.347826,0
24-02-2003,21.20833333,67.16666667,1014.083333,0
25-02-2003,20.47826087,68.04347826,1011.434783,0
26-02-2003,22.66666667,63.08333333,1011.458333,0
27-02-2003,23.58333333,63.83333333,1011.583333,0
28-02-2003,22.5,71.27272727,1011.909091,0
01-03-2003,22.125,66.83333333,1009.25,0
02-03-2003,23.69565217,61.52173913,1008.913043,0
03-03-2003,19.31046956,32.0795617,1012.333333,0
04-03-2003,14.93546956,44.2045617,1014.458333,0
05-03-2003,16.10657693,47.99606439,1013.130435,0
06-03-2003,18.35213623,47.37122837,1013.958333,0
07-03-2003,18.16666667,48.70833333,1013.25,0
08-03-2003,19.04166667,49.91666667,1011.708333,0
09-03-2003,22.25,45,1012.333333,0
10-03-2003,22.1438029,53.9545617,1010.833333,0
11-03-2003,21.06046956,58.66289504,1010.791667,0
12-03-2003,22.375,50.375,1012.458333,0
13-03-2003,21.83333333,56.41666667,1014.875,0
14-03-2003,20.875,62.41666667,1013.333333,0
15-03-2003,23.33333333,50.75,1009.875,0
16-03-2003,25.75,46.25,1009.125,0
17-03-2003,26.04166667,39.79166667,1012.791667,0
18-03-2003,25.75,34.58333333,1013.375,0
19-03-2003,24.52173913,45.08695652,1012.652174,0
20-03-2003,23.86956522,49.13043478,1010.565217,0
21-03-2003,26.30434783,47.17391304,1011.086957,0
22-03-2003,27.58333333,48.04166667,1012.875,0
23-03-2003,27.70833333,47.33333333,1012.375,0
24-03-2003,26.08695652,55.95652174,1011.565217,0
25-03-2003,27.25,48.70833333,1011.416667,0
26-03-2003,26.95833333,51.75,1012.541667,0
27-03-2003,26.2173913,49.95652174,1011.304348,0
28-03-2003,28.125,42.66666667,1008.833333,0
29-03-2003,28.41666667,47.08333333,1006.791667,1
30-03-2003,26.58333333,57.91666667,1008.5,0
31-03-2003,26.81046956,47.91289504,1009.041667,0
01-04-2003,26.85805078,48.19637924,1007.08,0
02-04-2003,29.24,36.4,1004.68,0
03-04-2003,30.41666667,31.66666667,1002.458333,0
04-04-2003,28.25,42.5,1006.833333,0
05-04-2003,28.56521739,30.7826087,1010.608696,0
06-04-2003,27.41666667,28.41666667,1012.5,0
07-04-2003,28.29166667,31.20833333,1012.875,0
08-04-2003,28.875,31.16666667,1009.375,0
09-04-2003,31.91666667,25.29166667,1007.458333,0
10-04-2003,34.46153846,21.26923077,1008.230769,0
11-04-2003,33.04545455,24.27272727,1008.136364,0
12-04-2003,34.70833333,20.75,1006.416667,0
13-04-2003,34.16666667,25.16666667,1006.291667,0
14-04-2003,33.91666667,22.29166667,1007.083333,0
15-04-2003,33.16666667,25.875,1006.208333,0
16-04-2003,32.45833333,33.04166667,1008.458333,0
17-04-2003,33.26086957,24.17391304,1007.652174,0
18-04-2003,32.65,23.05,1005.15,0
19-04-2003,32.45833333,25.20833333,1003.083333,0
20-04-2003,31.25,22.08333333,1006.291667,0
21-04-2003,31.68181818,20.18181818,1007.636364,0
22-04-2003,31.08695652,22.39130435,968.3478261,0
23-04-2003,33.76,20.68,1006.56,0
24-04-2003,36.04761905,16.80952381,1005.714286,0
25-04-2003,35.48,21,1003.96,0
26-04-2003,35.27272727,23.77272727,1002.181818,0
27-04-2003,28.63636364,42.63636364,1004.863636,0
28-04-2003,29.96,35.64,1007.04,0
29-04-2003,31.83333333,30.29166667,1008.208333,0
30-04-2003,33,31.5,1007.25,0
01-05-2003,34.59259259,29.77777778,1002.814815,0
02-05-2003,36.95652174,19.04347826,998.4347826,0
03-05-2003,33.25805078,15.47637924,999.84,0
04-05-2003,29.35294118,23.17647059,1003.352941,0
05-05-2003,31.04166667,18.375,1003.208333,0
06-05-2003,32.625,16.70833333,1004.125,0
07-05-2003,32.14814815,19.2962963,1005.740741,0
08-05-2003,32.44444444,17.33333333,1006.666667,0
09-05-2003,33.9,16.9,1007.933333,0
10-05-2003,35.36,18.64,1006.8,0
11-05-2003,36.4,23.36666667,1003.8,0
12-05-2003,35.7037037,33.55555556,1002.703704,0
13-05-2003,32.75862069,37.75862069,1004.103448,0
14-05-2003,34.34782609,33.95652174,1003.304348,0
15-05-2003,35.47826087,24.13043478,1002.913043,0
16-05-2003,36.2962963,16.44444444,1002.222222,0
17-05-2003,37.24,17.96,960.2,0
18-05-2003,37.42307692,20.80769231,999.7307692,0
19-05-2003,36.8125,22.40625,1000.625,0
20-05-2003,37.87389249,23.65703366,1002.113636,0
21-05-2003,39.43628174,22.77273702,1000.95,0
22-05-2003,34.36842105,33.26315789,1002.842105,1
23-05-2003,29.37837838,56.83783784,1005.162162,1
24-05-2003,31.26025612,53.08885184,1005.022727,1
25-05-2003,33.31818182,36.40909091,1005.204545,0
26-05-2003,34.51162791,30.79069767,1003.418605,0
27-05-2003,35.96633195,23.99803219,1000.586957,0
28-05-2003,37.02325581,18.13953488,1001.581395,0
29-05-2003,36.14705882,16.82352941,1003.470588,0
30-05-2003,36.75468069,18.41649956,1003.302326,0
31-05-2003,37.78628174,20.14773702,1002.8,0
01-06-2003,38.04878049,19.82926829,1001.341463,0
02-06-2003,39.13953488,18.74418605,999.9302326,0
03-06-2003,41.21052632,16.55263158,998.5,0
04-06-2003,39.84770394,23.62580188,997.5116279,0
05-06-2003,37.51985601,38.55182425,996.0930233,0
06-06-2003,38.72270972,31.46972483,995.2619048,0
07-06-2003,37.70546238,38.19368437,995.6956522,0
08-06-2003,34.47619048,48.16666667,998.4761905,0
09-06-2003,37.24305278,41.23045304,998.1395349,0
10-06-2003,38.70546238,31.15020611,996.5217391,0
11-06-2003,38.83333333,27.85714286,996.8333333,1
12-06-2003,39.5,25.19565217,997.9782609,0
13-06-2003,37.175,32.075,998.825,0
14-06-2003,38.62222222,23.97777778,998.8888889,0
15-06-2003,37.19565217,36.86956522,997.4565217,0
16-06-2003,37.57446809,38.0212766,997.0212766,0
17-06-2003,34.79069767,47.88372093,999.627907,0
18-06-2003,30.81395349,63.51162791,1000.255814,0
19-06-2003,31.36558377,65.64243291,998.9333333,1
20-06-2003,29.53333333,76.55555556,996.8,1
21-06-2003,31.69767442,69.48837209,996.1162791,0
22-06-2003,33.51111111,62.55555556,996.6666667,0
23-06-2003,30.63636364,73.59090909,998.7045455,0
24-06-2003,31.6097561,65.12195122,998.9756098,1
25-06-2003,31.925,67.55,998.125,0
26-06-2003,33.08695652,61.69565217,997.3478261,0
27-06-2003,32.42222222,68.22222222,998.1777778,1
28-06-2003,34.17021277,56.08510638,996.7446809,0
29-06-2003,33.28205128,58.38461538,995.6666667,0
30-06-2003,33.63043478,58.2826087,997.0217391,0
01-07-2003,33.55360646,52.85204474,976.8604651,0
02-07-2003,33.94736842,59.89473684,1003.394737,0
03-07-2003,34.90111455,55.75890176,1001.652174,0
04-07-2003,34.95555556,55.97777778,1000.844444,1
05-07-2003,28.8372093,81.60465116,1003.465116,1
06-07-2003,28.52173913,85.36956522,1003.326087,1
07-07-2003,31.25,74.84090909,1000.613636,0
08-07-2003,31.13636364,71.61363636,998.3181818,0
